country,year,value
GAB,1966,245849781.273234
GAB,1965,226474285.779063
GAB,1964,215679855.342091
GAB,1963,154480244.055222
GAB,1962,182796536.266025
GAB,1961,167637907.122782
GAB,1960,141468977.799846
GMB,2022,2187194563.48605
GMB,2021,2038414968.60683
GMB,2020,1812170891.19069
GMB,2019,1813609692.49994
GMB,2018,1670671327.81651
GMB,2017,1504909462.69521
GMB,2016,1484578885.97132
GMB,2015,1378176608.93204
GMB,2014,1229461721.40861
GMB,2013,1375609453.43746
GMB,2012,1415004738.26621
GMB,2011,1409693596.93594
GMB,2010,1543294926.87301
GMB,2009,1450142508.57808
GMB,2008,1561766955.73024
GMB,2007,1279703047.0221
GMB,2006,1054112487.74083
GMB,2005,1027701067.55688
GMB,2004,961900651.423441
GMB,2003,487038685.045496
GMB,2002,578235309.327198
GMB,2001,687410645.063943
GMB,2000,782913871.80966
GMB,1999,814724032.065735
GMB,1998,840285264.631545
GMB,1997,803633342.473706
GMB,1996,848239446.21576
GMB,1995,785999864.840299
GMB,1994,746493951.900959
GMB,1993,755040974.087322
GMB,1992,714254256.122189
GMB,1991,690311080.515018
GMB,1990,317083695.477797
GMB,1989,284120329.401023
GMB,1988,266672211.934161
GMB,1987,220626484.224811
GMB,1986,185646986.824927
GMB,1985,225726358.890914
GMB,1984,177340880.086204
GMB,1983,213448584.936945
GMB,1982,216050552.301584
GMB,1981,218767743.459101
GMB,1980,241083090.303623
GMB,1979,207112627.726094
GMB,1978,171833086.019624
GMB,1977,138093099.09774
GMB,1976,112190829.470457
GMB,1975,115179719.077633
GMB,1974,95796021.6888272
GMB,1973,75187749.0961317
GMB,1972,59160569.4804413
GMB,1971,55728663.222684
GMB,1970,52296083.6737339
GMB,1969,45168072.2689156
GMB,1968,41160065.8561054
GMB,1967,46695006.9579374
GMB,1966,44212081.3502297
GMB,1965,0
GMB,1964,0
GMB,1963,0
GMB,1962,0
GMB,1961,0
GMB,1960,0
GEO,2022,24780791063.7131
GEO,2021,18629365612.096
GEO,2020,15842922532.7202
GEO,2019,17470436258.5131
GEO,2018,17596922469.9152
GEO,2017,16242645072.2881
GEO,2016,15141598622.5692
GEO,2015,14953673796.1929
GEO,2014,17627332900.2581
GEO,2013,17190068235.7892
GEO,2012,16488822461.4203
GEO,2011,15107486236.2474
GEO,2010,12243217070.5734
GEO,2009,10766920065.8251
GEO,2008,12795145130.9103
GEO,2007,10172931088.5655
GEO,2006,7745250733.95067
GEO,2005,6410912049.87105
GEO,2004,5125365191.98664
GEO,2003,3991377904.13162
GEO,2002,3395766677.67315
GEO,2001,3219462262.0075
GEO,2000,3057475335.18846
GEO,1999,2800025882.71672
GEO,1998,3613497316.55319
GEO,1997,3510520231.21387
GEO,1996,3095047603.8083
GEO,1995,2693768412.89179
GEO,1994,2514070771.80273
GEO,1993,2701301482.70181
GEO,1992,3730000000
GEO,1991,6400000000
GEO,1990,7500000000
GEO,1989,0
GEO,1988,0
GEO,1987,0
GEO,1986,0
GEO,1985,0
GEO,1984,0
GEO,1983,0
GEO,1982,0
GEO,1981,0
GEO,1980,0
GEO,1979,0
GEO,1978,0
GEO,1977,0
GEO,1976,0
GEO,1975,0
GEO,1974,0
GEO,1973,0
GEO,1972,0
GEO,1971,0
GEO,1970,0
GEO,1969,0
GEO,1968,0
GEO,1967,0
GEO,1966,0
GEO,1965,0
GEO,1964,0
GEO,1963,0
GEO,1962,0
GEO,1961,0
GEO,1960,0
DEU,2022,4082469490797.68
DEU,2021,4278503934689.85
DEU,2020,3887727161914.41
DEU,2019,3889177589254.9
DEU,2018,3974443355019.6
DEU,2017,3690849152517.65
DEU,2016,3469853463945.53
DEU,2015,3357585719351.56
DEU,2014,3889093051023.52
DEU,2013,3733804649549.03
DEU,2012,3527143188785.16
DEU,2011,3749314991050.59
DEU,2010,3399667820000.01
DEU,2009,3411261212652.34
DEU,2008,3745264093617.19
DEU,2007,3425578382921.58
DEU,2006,2994703642023.53
DEU,2005,2846864211175.1
DEU,2004,2814353869359.08
DEU,2003,2501640388482.35
DEU,2002,2078484517474.51
DEU,2001,1945790973803.15
DEU,2000,1947981991011.77
DEU,1999,2194945278872.59
DEU,1998,2238990774702.68
DEU,1997,2211989623279.95
DEU,1996,2497244606186.64
DEU,1995,2585792275146.72
DEU,1994,2205074123177.05
DEU,1993,2071323790370.28
DEU,1992,2131571696931.75
DEU,1991,1868945197407.19
DEU,1990,1771671206875.68
DEU,1989,1398967436804.33
DEU,1988,1401233225303.49
DEU,1987,1298176105549.51
DEU,1986,1046259374943.71
DEU,1985,732534887058.198
DEU,1984,725111123634.115
DEU,1983,770684323247.798
DEU,1982,776576439106.956
DEU,1981,800472055387.278
DEU,1980,950290856466.538
DEU,1979,881345176608.686
DEU,1978,740469983446.933
DEU,1977,600498238019.035
DEU,1976,519754453161.411
DEU,1975,490636517211.225
DEU,1974,445303484241.554
DEU,1973,398374021953.897
DEU,1972,299801542047.476
DEU,1971,249985055484.303
DEU,1970,215838448137.658
DEU,1969,0
DEU,1968,0
DEU,1967,0
DEU,1966,0
DEU,1965,0
DEU,1964,0
DEU,1963,0
DEU,1962,0
DEU,1961,0
DEU,1960,0
GHA,2022,73766052451.5256
GHA,2021,79524421861.2743
GHA,2020,70043095503.6675
GHA,2019,68337974418.3315
GHA,2018,67298913752.0241
GHA,2017,60405920071.5652
GHA,2016,56164928691.0359
GHA,2015,49406009811.9819
GHA,2014,54783320576.8882
GHA,2013,62824629066.0408
GHA,2012,41271701060.954
GHA,2011,39336668080.559
GHA,2010,32197655566.5347
GHA,2009,26048720005.5233
GHA,2008,28679383241.0729
GHA,2007,24827339138.4906
GHA,2006,20885037596.6963
GHA,2005,10744568381.4456
GHA,2004,8881417906.71432
GHA,2003,7632723555.66221
GHA,2002,6166197847.85031
GHA,2001,5314872854.4405
GHA,2000,4982850662.20851
GHA,1999,7718109982.26093
GHA,1998,7482069162.42008
GHA,1997,6891443192.24985
GHA,1996,6932991739.37767
GHA,1995,6464382807.67884
GHA,1994,5446383726.77047
GHA,1993,5968922939.37198
GHA,1992,6416103925.83267
GHA,1991,6603185267.79643
GHA,1990,5889106573.46088
GHA,1989,5251858439.874
GHA,1988,5197765031.64557
GHA,1987,5074829931.97279
GHA,1986,5735677433.82683
GHA,1985,4504306722.68908
GHA,1984,4412279843.44423
GHA,1983,4057275132.27513
GHA,1982,4035994397.7591
GHA,1981,4222441860.46512
GHA,1980,4445228215.76763
GHA,1979,4020227920.22792
GHA,1978,3662478184.99127
GHA,1977,3189428571.42857
GHA,1976,2765254237.28814
GHA,1975,2810106382.97872
GHA,1974,2894409937.8882
GHA,1973,3018103448.27586
GHA,1972,2116541353.38346
GHA,1971,2427184466.01942
GHA,1970,2214705882.35294
GHA,1969,1961764705.88235
GHA,1968,1666666666.66667
GHA,1967,1748837209.30233
GHA,1966,2138028169.01408
GHA,1965,2064788732.39437
GHA,1964,1740845070.42254
GHA,1963,1549295774.64789
GHA,1962,1390140845.07042
GHA,1961,1309859154.92958
GHA,1960,1223943661.97183
GIB,2022,0
GIB,2021,0
GIB,2020,0
GIB,2019,0
GIB,2018,0
GIB,2017,0
GIB,2016,0
GIB,2015,0
GIB,2014,0
GIB,2013,0
GIB,2012,0
GIB,2011,0
GIB,2010,0
GIB,2009,0
GIB,2008,0
GIB,2007,0
GIB,2006,0
GIB,2005,0
GIB,2004,0
GIB,2003,0
GIB,2002,0
GIB,2001,0
GIB,2000,0
GIB,1999,0
GIB,1998,0
GIB,1997,0
GIB,1996,0
GIB,1995,0
GIB,1994,0
GIB,1993,0
GIB,1992,0
GIB,1991,0
GIB,1990,0
GIB,1989,0
GIB,1988,0
GIB,1987,0
GIB,1986,0
GIB,1985,0
GIB,1984,0
GIB,1983,0
GIB,1982,0
GIB,1981,0
GIB,1980,0
GIB,1979,0
GIB,1978,0
GIB,1977,0
GIB,1976,0
GIB,1975,0
GIB,1974,0
GIB,1973,0
GIB,1972,0
GIB,1971,0
GIB,1970,0
GIB,1969,0
GIB,1968,0
GIB,1967,0
GIB,1966,0
GIB,1965,0
GIB,1964,0
GIB,1963,0
GIB,1962,0
GIB,1961,0
GIB,1960,0
GRC,2022,217581324512.059
GRC,2021,214667807441.202
GRC,2020,188480337285.605
GRC,2019,205252760889.364
GRC,2018,212049447242.111
GRC,2017,199844406013.531
GRC,2016,193148146586.933
GRC,2015,195683527003.375
GRC,2014,235458133124.608
GRC,2013,238907690051.13
GRC,2012,242029307133.408
GRC,2011,282995942006.557
GRC,2010,297124961971.501
GRC,2009,331308500253.274
GRC,2008,355908689477.445
GRC,2007,318902829550.733
GRC,2006,273546728473.073
GRC,2005,247875422204.414
GRC,2004,240963562236.127
GRC,2003,202370140236.265
GRC,2002,154564203586.954
GRC,2001,136309295225.34
GRC,2000,130457756628.436
GRC,1999,142588875293.749
GRC,1998,144428172489.335
GRC,1997,143157600149.757
GRC,1996,145861612400.906
GRC,1995,136878365936.167
GRC,1994,116601801966.292
GRC,1993,108809059155.767
GRC,1992,116224672863.783
GRC,1991,105143232379.884
GRC,1990,97891092003.4394
GRC,1989,79169043222.8284
GRC,1988,76261277924.5736
GRC,1987,65652750377.4535
GRC,1986,56379593476.1441
GRC,1985,47820851221.3175
GRC,1984,48020024183.7969
GRC,1983,49428873839.0093
GRC,1982,54617989795.9184
GRC,1981,52346506765.0676
GRC,1980,56829664268.5851
GRC,1979,54481876724.931
GRC,1978,44270204081.6327
GRC,1977,36176234967.6226
GRC,1976,31152835820.8955
GRC,1975,28525876726.8863
GRC,1974,25351306818.1818
GRC,1973,22347848101.2658
GRC,1972,16885511363.6364
GRC,1971,14591750000
GRC,1970,13139863636.3636
GRC,1969,11615657031.2387
GRC,1968,10090675902.5364
GRC,1967,9275600800.35644
GRC,1966,8591517943.60129
GRC,1965,7689154053.35866
GRC,1964,6669673257.1183
GRC,1963,5895278024.09202
GRC,1962,5213047711.42704
GRC,1961,4961400439.31722
GRC,1960,4335186016.83942
GRL,2022,0
GRL,2021,3235809504.29871
GRL,2020,3082884653.2456
GRL,2019,2997309971.87623
GRL,2018,3055782146.15957
GRL,2017,2851613679.03433
GRL,2016,2707139544.46695
GRL,2015,2499113022.81675
GRL,2014,2842065708.35962
GRL,2013,2684946990.12448
GRL,2012,2609678486.36749
GRL,2011,2684461375.46585
GRL,2010,2503167187.49305
GRL,2009,2529963903.22685
GRL,2008,2499092314.41875
GRL,2007,2249811295.6608
GRL,2006,2013106929.50031
GRL,2005,1849802648.36391
GRL,2004,1822499769.23938
GRL,2003,1558759823.08169
GRL,2002,1169136716.03557
GRL,2001,1086170703.9816
GRL,2000,1068025016.00862
GRL,1999,1131555107.04907
GRL,1998,1149858069.75766
GRL,1997,1072154433.84538
GRL,1996,1197515569.08202
GRL,1995,1208953287.06598
GRL,1994,1005887539.32049
GRL,1993,927214151.76793
GRL,1992,1037916162.54976
GRL,1991,1016500069.25708
GRL,1990,1018977280.32928
GRL,1989,929799902.191124
GRL,1988,898607670.624413
GRL,1987,787390408.953269
GRL,1986,603016292.686978
GRL,1985,412876382.829174
GRL,1984,379371901.490374
GRL,1983,416184071.019417
GRL,1982,402403041.029269
GRL,1981,435748993.418421
GRL,1980,476051740.773769
GRL,1979,420645821.540488
GRL,1978,355987433.41569
GRL,1977,282269749.160113
GRL,1976,240779417.7857
GRL,1975,211190630.329609
GRL,1974,169918948.629182
GRL,1973,140153748.243656
GRL,1972,106101297.801272
GRL,1971,88466738.2497268
GRL,1970,69520026.6666667
GRL,1969,0
GRL,1968,0
GRL,1967,0
GRL,1966,0
GRL,1965,0
GRL,1964,0
GRL,1963,0
GRL,1962,0
GRL,1961,0
GRL,1960,0
GRD,2022,1215379155.67282
GRD,2021,1122800000
GRD,2020,1043411111.11111
GRD,2019,1213485185.18519
GRD,2018,1166514814.81481
GRD,2017,1125685185.18519
GRD,2016,1061640740.74074
GRD,2015,997007407.407407
GRD,2014,911496296.296296
GRD,2013,842618518.518518
GRD,2012,799881481.481481
GRD,2011,778655555.555555
GRD,2010,771014814.814815
GRD,2009,771275555.555555
GRD,2008,825976037.037037
GRD,2007,758683592.592593
GRD,2006,698700666.666667
GRD,2005,695555555.555555
GRD,2004,599118592.592593
GRD,2003,591018407.407407
GRD,2002,540336925.925926
GRD,2001,520444185.185185
GRD,2000,520044370.37037
GRD,1999,482009370.37037
GRD,1998,445903592.592593
GRD,1997,392190592.592593
GRD,1996,366911444.444444
GRD,1995,342172518.518519
GRD,1994,325111814.814815
GRD,1993,309812185.185185
GRD,1992,310160444.444444
GRD,1991,300757888.888889
GRD,1990,278098762.962963
GRD,1989,267327642.222222
GRD,1988,236357523.703704
GRD,1987,215009569.62963
GRD,1986,187589522.592593
GRD,1985,167728455.185185
GRD,1984,145533310.740741
GRD,1983,131803552.222222
GRD,1982,125435590
GRD,1981,115651918.888889
GRD,1980,110900457.037037
GRD,1979,102244362.222222
GRD,1978,88322386.2962963
GRD,1977,71494495.1851852
GRD,1976,0
GRD,1975,0
GRD,1974,0
GRD,1973,0
GRD,1972,0
GRD,1971,0
GRD,1970,0
GRD,1969,0
GRD,1968,0
GRD,1967,0
GRD,1966,0
GRD,1965,0
GRD,1964,0
GRD,1963,0
GRD,1962,0
GRD,1961,0
GRD,1960,0
GUM,2022,0
GUM,2021,6123000000
GUM,2020,5886000000
GUM,2019,6366000000
GUM,2018,6056000000
GUM,2017,6013000000
GUM,2016,5901000000
GUM,2015,5799000000
GUM,2014,5610000000
GUM,2013,5399000000
GUM,2012,5265000000
GUM,2011,4984000000
GUM,2010,4949000000
GUM,2009,4828000000
GUM,2008,4658000000
GUM,2007,4397000000
GUM,2006,4238000000
GUM,2005,4213000000
GUM,2004,3869000000
GUM,2003,3569000000
GUM,2002,3394000000
GUM,2001,0
GUM,2000,0
GUM,1999,0
GUM,1998,0
GUM,1997,0
GUM,1996,0
GUM,1995,0
GUM,1994,0
GUM,1993,0
GUM,1992,0
GUM,1991,0
GUM,1990,0
GUM,1989,0
GUM,1988,0
GUM,1987,0
GUM,1986,0
GUM,1985,0
GUM,1984,0
GUM,1983,0
GUM,1982,0
GUM,1981,0
GUM,1980,0
GUM,1979,0
GUM,1978,0
GUM,1977,0
GUM,1976,0
GUM,1975,0
GUM,1974,0
GUM,1973,0
GUM,1972,0
GUM,1971,0
GUM,1970,0
GUM,1969,0
GUM,1968,0
GUM,1967,0
GUM,1966,0
GUM,1965,0
GUM,1964,0
GUM,1963,0
GUM,1962,0
GUM,1961,0
GUM,1960,0
GTM,2022,95003330315.8754
GTM,2021,86053083476.0294
GTM,2020,77715183063.2054
GTM,2019,77172317258.6478
GTM,2018,73328365862.4329
GTM,2017,71653754066.2763
GTM,2016,66053403469.0024
GTM,2015,62186064718.7424
GTM,2014,57852153058.502
GTM,2013,52996446269.442
GTM,2012,49593929487.1263
GTM,2011,46876006272.2387
GTM,2010,40676578423.4871
GTM,2009,37126148264.6383
GTM,2008,38503720224.3166
GTM,2007,33567850824.1039
GTM,2006,29744246827.1839
GTM,2005,26783389293.922
GTM,2004,23577298094.6571
GTM,2003,21576351798.9145
GTM,2002,20444205991.025
GTM,2001,18405220247.4412
GTM,2000,19288929030.0508
GTM,1999,18318412251.3642
GTM,1998,19395491992.9939
GTM,1997,17790026221.6139
GTM,1996,15674835615.3139
GTM,1995,14655404433.2771
GTM,1994,12983233310.7467
GTM,1993,11400017301.4587
GTM,1992,10440781587.5435
GTM,1991,9406135143.41165
GTM,1990,7650196845.21546
GTM,1989,8410724360.79545
GTM,1988,7841602824.42748
GTM,1987,7084399840
GTM,1986,7231963515.98174
GTM,1985,9721652086.95652
GTM,1984,9470000100
GTM,1983,9050000400
GTM,1982,8716999700
GTM,1981,8607500300
GTM,1980,7878700000
GTM,1979,6902600200
GTM,1978,6070600200
GTM,1977,5480500200
GTM,1976,4365300200
GTM,1975,3645900000
GTM,1974,3161499900
GTM,1973,2569200100
GTM,1972,2101300000
GTM,1971,1984800000
GTM,1970,1904000000
GTM,1969,1715399900
GTM,1968,1610500000
GTM,1967,1453500000
GTM,1966,1390700000
GTM,1965,1331399900
GTM,1964,1299099900
GTM,1963,1262800000
GTM,1962,1143600000
GTM,1961,1076699900
GTM,1960,1043599900
GIN,2022,20999229260.4955
GIN,2021,16091817842.1318
GIN,2020,14177835841.3923
GIN,2019,13442861496.4128
GIN,2018,11857030367.2441
GIN,2017,10324668271.1032
GIN,2016,8595955600.36601
GIN,2015,8794202394.29076
GIN,2014,8778473643.31852
GIN,2013,8376613880.84932
GIN,2012,7638045226.04416
GIN,2011,6785137215.55736
GIN,2010,6853467832.49407
GIN,2009,6716904516.97953
GIN,2008,6964179187.85579
GIN,2007,6281917649.94033
GIN,2006,4220019242.72882
GIN,2005,2937071740.68756
GIN,2004,3635458213.65962
GIN,2003,3446441784.82252
GIN,2002,2950198723.60858
GIN,2001,2829435908.64657
GIN,2000,2995361111.48224
GIN,1999,3461282460.79752
GIN,1998,3588375621.82568
GIN,1997,3783700461.64359
GIN,1996,3868968367.42785
GIN,1995,3693710532.91191
GIN,1994,3383092768.69818
GIN,1993,3279096492.96264
GIN,1992,3284620423.06095
GIN,1991,3015058206.91718
GIN,1990,2666750819.15337
GIN,1989,2432029298.17643
GIN,1988,2384295816.52755
GIN,1987,2041538039.57727
GIN,1986,1995186720.74733
GIN,1985,0
GIN,1984,0
GIN,1983,0
GIN,1982,0
GIN,1981,0
GIN,1980,0
GIN,1979,0
GIN,1978,0
GIN,1977,0
GIN,1976,0
GIN,1975,0
GIN,1974,0
GIN,1973,0
GIN,1972,0
GIN,1971,0
GIN,1970,0
GIN,1969,0
GIN,1968,0
GIN,1967,0
GIN,1966,0
GIN,1965,0
GIN,1964,0
GIN,1963,0
GIN,1962,0
GIN,1961,0
GIN,1960,0
GNB,2022,1633559092.08861
GNB,2021,1638517606.89496
GNB,2020,1431758231.68522
GNB,2019,1439638410.99683
GNB,2018,1504630233.68158
GNB,2017,1350177012.24273
GNB,2016,1179004911.26676
GNB,2015,1048229633.00189
GNB,2014,1054915581.35773
GNB,2013,1046087367.45447
GNB,2012,989271155.135142
GNB,2011,1099818591.95479
GNB,2010,849878489.118426
GNB,2009,830126428.788601
GNB,2008,868154627.875233
GNB,2007,696910784.011006
GNB,2006,592365659.818537
GNB,2005,587029096.028696
GNB,2004,532062894.803123
GNB,2003,477458577.163666
GNB,2002,417806651.117672
GNB,2001,392621389.507734
GNB,2000,371095522.049969
GNB,1999,224446663.800548
GNB,1998,206457553.397101
GNB,1997,268551010.941186
GNB,1996,270419779.418107
GNB,1995,253966922.278198
GNB,1994,235620043.500927
GNB,1993,236880821.656388
GNB,1992,226313443.749086
GNB,1991,257150374.069711
GNB,1990,243961995.512687
GNB,1989,213143016.446378
GNB,1988,164458120.318029
GNB,1987,173836362.010677
GNB,1986,130225018.751151
GNB,1985,143856253.127248
GNB,1984,138478900.628609
GNB,1983,163577538.326314
GNB,1982,165523634.503718
GNB,1981,154731969.69697
GNB,1980,110653830.722704
GNB,1979,118537875.133044
GNB,1978,122666858.789625
GNB,1977,114971207.205384
GNB,1976,112386489.005677
GNB,1975,108985740.155434
GNB,1974,98775328.9473684
GNB,1973,89374237.2881356
GNB,1972,87702828.5651641
GNB,1971,78540057.1372471
GNB,1970,78733594.8411852
GNB,1969,0
GNB,1968,0
GNB,1967,0
GNB,1966,0
GNB,1965,0
GNB,1964,0
GNB,1963,0
GNB,1962,0
GNB,1961,0
GNB,1960,0
GUY,2022,14718388489.2086
GUY,2021,8041362110.31175
GUY,2020,5471256594.72422
GUY,2019,5173760191.84652
GUY,2018,4787637005.53562
GUY,2017,4748174334.14044
GUY,2016,4482697336.56174
GUY,2015,4279840193.7046
GUY,2014,4127660158.47257
GUY,2013,4167800935.59876
GUY,2012,4063088535.76331
GUY,2011,3691384317.52178
GUY,2010,3432912516.92427
GUY,2009,3165663152.73351
GUY,2008,3025187433.33637
GUY,2007,2730971595.39574
GUY,2006,2379817990.6918
GUY,2005,824880550.343965
GUY,2004,787814379.183843
GUY,2003,743063950.317749
GUY,2002,726131434.715338
GUY,2001,712167450.162898
GUY,2000,712667896.727512
GUY,1999,694754988.258295
GUY,1998,717530683.169567
GUY,1997,749138009.56454
GUY,1996,705406001.424501
GUY,1995,621626785.915493
GUY,1994,540874934.201012
GUY,1993,454101382.488479
GUY,1992,373573141.486811
GUY,1991,348533094.812165
GUY,1990,396582263.291139
GUY,1989,379779389.705882
GUY,1988,413799990
GUY,1987,354591846.938775
GUY,1986,504651139.534884
GUY,1985,453488372.093023
GUY,1984,437631605.263158
GUY,1983,489333333.333333
GUY,1982,482000000
GUY,1981,570357107.142857
GUY,1980,603200000
GUY,1979,530440000
GUY,1978,507080000
GUY,1977,449880000
GUY,1976,454440000
GUY,1975,494791666.666667
GUY,1974,433954545.454545
GUY,1973,307047619.047619
GUY,1972,285380952.380952
GUY,1971,282050000
GUY,1970,267800000
GUY,1969,249300000
GUY,1968,229750000
GUY,1967,250176470.588235
GUY,1966,228705882.352941
GUY,1965,213235294.117647
GUY,1964,194774513.063717
GUY,1963,175757893.938598
GUY,1962,194949512.626218
GUY,1961,185849535.376162
GUY,1960,170216241.126064
HTI,2022,20253551884.6055
HTI,2021,20877414952.6375
HTI,2020,14508222518.3018
HTI,2019,15016090929.5125
HTI,2018,16403864522.0538
HTI,2017,15093357143.2889
HTI,2016,14069277532.5199
HTI,2015,14849629407.8872
HTI,2014,15146883647.3239
HTI,2013,14902488489.1696
HTI,2012,13708925402.9447
HTI,2011,13008746038.8867
HTI,2010,11859312627.1744
HTI,2009,11597002929.7039
HTI,2008,10432962724.6183
HTI,2007,9228637766.35319
HTI,2006,7638739123.63747
HTI,2005,7030149790.90123
HTI,2004,6087360734.62315
HTI,2003,5071947798.02544
HTI,2002,6205847136.95396
HTI,2001,6331970412.79653
HTI,2000,6813565983.23285
HTI,1999,4153725966.80203
HTI,1998,3723903723.63772
HTI,1997,3338949151.59927
HTI,1996,2907517543.41886
HTI,1995,2813313278.81082
HTI,1994,2167569095.07336
HTI,1993,1878253818.03275
HTI,1992,2257129873.66261
HTI,1991,3473562850.25798
HTI,1990,3096289800
HTI,1989,2736243800
HTI,1988,2613926800
HTI,1987,2047200000
HTI,1986,2318000000
HTI,1985,2009400000
HTI,1984,1816200000.24216
HTI,1983,1623600000.32472
HTI,1982,1474200000.29484
HTI,1981,1479400000.29588
HTI,1980,1383800000.27676
HTI,1979,1080600000.21612
HTI,1978,974200000.19484
HTI,1977,947000000.1894
HTI,1976,879000000.1758
HTI,1975,681400000.13628
HTI,1974,565399296.718132
HTI,1973,466798975.004938
HTI,1972,371998971.855067
HTI,1971,362799999.70976
HTI,1970,331199999.73504
HTI,1969,391820399.686544
HTI,1968,367968799.705625
HTI,1967,369124199.704701
HTI,1966,368948599.704841
HTI,1965,353251799.717399
HTI,1964,325281199.739775
HTI,1963,294883399.764093
HTI,1962,281896799.774483
HTI,1961,271065999.783147
HTI,1960,273187199.78145
HND,2022,31717699764.3621
HND,2021,28488721680.8502
HND,2020,23827859226.8834
HND,2019,25089937021.5418
HND,2018,24067750760.499
HND,2017,23136247990.5977
HND,2016,21717604952.1835
HND,2015,20979791685.416
HND,2014,19756533971.8698
HND,2013,18499729214.904
HND,2012,18528554397.5695
HND,2011,17710275685.4074
HND,2010,15839344591.9842
HND,2009,14587496229.1811
HND,2008,13881731875.7466
HND,2007,12361257680.5627
HND,2006,10917477066.1429
HND,2005,9757012696.56212
HND,2004,8869299234.3377
HND,2003,8230391346.67228
HND,2002,7858255412.86038
HND,2001,7651162302.3456
HND,2000,7186638029.05875
HND,1999,6414520529.61672
HND,1998,6366340265.87888
HND,1997,5737099650.19011
HND,1996,5215028986.48649
HND,1995,5347445005.21376
HND,1994,4642280682.14252
HND,1993,4926728932.95069
HND,1992,4943700431.07368
HND,1991,4648668478.56753
HND,1990,4923009551.55642
HND,1989,5432344901.72414
HND,1988,5902717091.41631
HND,1987,6190521241.5
HND,1986,5677828959
HND,1985,5278120712.5
HND,1984,4915311846.5
HND,1983,4476697184.85
HND,1982,4266503525.6
HND,1981,4043894878.6
HND,1980,3968160046
HND,1979,3544281976.3
HND,1978,3097242093.2
HND,1977,1669499950
HND,1976,1347999950
HND,1975,1124000000
HND,1974,1034500000
HND,1973,912499493.750253
HND,1972,802996336.516486
HND,1971,731000000
HND,1970,723000000
HND,1969,668000050
HND,1968,646800000
HND,1967,598100000
HND,1966,549950000
HND,1965,508650000
HND,1964,457000000
HND,1963,410200000
HND,1962,387750000
HND,1961,356200000
HND,1960,335650000
HKG,2022,359838583490.063
HKG,2021,368911387845.418
HKG,2020,344943149590.058
HKG,2019,363074545072.389
HKG,2018,361731070995.726
HKG,2017,341273289534.466
HKG,2016,320860317562.562
HKG,2015,309385622601.348
HKG,2014,291459995978.893
HKG,2013,275696879834.966
HKG,2012,262628865879.697
HKG,2011,248513617677.287
HKG,2010,228638668727.291
HKG,2009,214047795659.045
HKG,2008,219278749139.734
HKG,2007,211596944503.8
HKG,2006,193535442896.365
HKG,2005,181569311742.213
HKG,2004,169099768875.193
HKG,2003,161385558801.811
HKG,2002,166348866131.028
HKG,2001,169404327616.605
HKG,2000,171668891194.349
HKG,1999,165768095391.557
HKG,1998,168885443660.072
HKG,1997,177353174849.714
HKG,1996,159718183550.734
HKG,1995,144652295363.667
HKG,1994,135811771026.33
HKG,1993,120354212475
HKG,1992,104272507639.282
HKG,1991,88959997899.9293
HKG,1990,76928784620.8158
HKG,1989,68790219177.9733
HKG,1988,59707404560.5944
HKG,1987,50622896162.6006
HKG,1986,41075396884.8952
HKG,1985,35699772165.7093
HKG,1984,33511383985.6741
HKG,1983,29907227184.179
HKG,1982,32291215843.6433
HKG,1981,31055226088.6943
HKG,1980,28861857810.6515
HKG,1979,22526184533.17
HKG,1978,18315136409.1427
HKG,1977,15719433719.4337
HKG,1976,12876366008.8077
HKG,1975,10048089558.0636
HKG,1974,9388695366.84578
HKG,1973,8030117555.62033
HKG,1972,5710090213.15035
HKG,1971,4476001946.01486
HKG,1970,3800766535.62088
HKG,1969,3189740055.13982
HKG,1968,2716964388.42418
HKG,1967,2692474989.12571
HKG,1966,2489845016.64894
HKG,1965,2435078534.03141
HKG,1964,2206466461.26434
HKG,1963,1935298266.45384
HKG,1962,1612346412.26475
HKG,1961,1383681651.13776
HKG,1960,1320796651.69457
HUN,2022,177337436677.365
HUN,2021,182090041757.269
HUN,2020,157227094449.074
HUN,2019,164020460331.659
HUN,2018,160565642983.587
HUN,2017,143112196040.326
HUN,2016,128609822750.039
HUN,2015,125174166987.372
HUN,2014,141033843265.669
HUN,2013,135684315697.713
HUN,2012,128814279315.132
HUN,2011,141942264554.475
HUN,2010,132175349953.713
HUN,2009,131069255620.567
HUN,2008,158325614580.628
HUN,2007,140186716681.425
HUN,2006,115715618613.052
HUN,2005,113211158292.936
HUN,2004,104120820258.669
HUN,2003,85285062818.0077
HUN,2002,67608919144.3684
HUN,2001,53749989092.0197
HUN,2000,47218405892.4258
HUN,1999,49073380173.7159
HUN,1998,48706787306.2574
HUN,1997,47296952928.7561
HUN,1996,46658755151.6017
HUN,1995,46425677734.1435
HUN,1994,43166678735.2183
HUN,1993,40124916940.5945
HUN,1992,38730585922.2189
HUN,1991,34753569692.915
HUN,1990,0
HUN,1989,0
HUN,1988,0
HUN,1987,0
HUN,1986,0
HUN,1985,0
HUN,1984,0
HUN,1983,0
HUN,1982,0
HUN,1981,0
HUN,1980,0
HUN,1979,0
HUN,1978,0
HUN,1977,0
HUN,1976,0
HUN,1975,0
HUN,1974,0
HUN,1973,0
HUN,1972,0
HUN,1971,0
HUN,1970,0
HUN,1969,0
HUN,1968,0
HUN,1967,0
HUN,1966,0
HUN,1965,0
